,qid,docid,rating,bm25,passage_length,c,df,cf,idf,c_idf
359,822702,3902204,0,0.0,295,0,1071814,1427373,14.441225527141082,0.0
360,614462,418274,0,0.0,223,0,752417,1013694,9.991179692514384,0.0
361,1137510,2085916,0,0.0,299,0,516058,622841,14.208774047940617,0.0
362,336351,6212582,0,1.7964601516723633,486,2,738467,943176,9.900673285385125,50.438336116845726
363,83220,1401018,0,0.0,226,0,1977939,2653670,10.812088597212023,0.0
364,300587,7211092,0,0.0,449,0,3473554,4718963,7.970064041491625,0.0
365,780493,1644921,0,0.0,243,0,543257,664343,5.452509286370811,0.0
366,946488,2683165,0,0.0,289,0,1377811,1671572,9.470768764285465,0.0
367,109862,3685389,0,0.0,285,0,396677,723464,12.639272798303589,0.0
368,177788,1375874,0,2.6966769695281982,226,2,438153,605949,11.74409603631658,41.06867504911801
369,466379,2940296,0,0.0,307,0,758934,1048530,8.566957714921713,0.0
370,39607,6470446,0,0.0,479,0,952770,1545005,13.133632614072154,0.0
371,654688,4488568,0,0.0,177,0,1195955,1529646,9.181462844350584,0.0
372,890933,4467991,0,0.0,278,0,855703,1062126,10.179563857919078,0.0
373,510600,7545404,0,0.0,307,0,323254,424356,15.495672630269887,0.0
374,1041274,8327439,0,0.0,302,0,530446,657334,8.468735929606705,0.0
375,599310,1268950,0,0.0,328,0,942009,1250150,12.089565486673383,0.0
376,754135,7538846,0,0.0,292,0,915068,1191953,9.433200704354263,0.0
377,809342,7572394,0,0.0,408,0,995355,1495575,9.240309608951605,0.0
378,514315,704466,0,0.0,264,0,1126880,1549962,17.100671422989155,0.0
379,58207,8550182,0,0.0,430,0,115420,174538,23.05833410272136,0.0
380,205225,4634557,0,0.0,237,0,218470,262387,21.247977875696577,0.0
381,572307,569999,0,1.517653465270996,366,1,969434,1240293,9.084243491606273,23.681777950578955
382,934911,1244825,0,0.0,292,0,425227,749467,17.955905130608784,0.0
383,704609,6634083,0,1.2948944568634033,529,1,1328268,1813052,10.483953620709817,34.138251970841026
384,1000189,67003,0,0.0,433,0,602952,800880,11.98428940238012,0.0
385,595977,1471008,0,0.0,275,0,786017,1030388,9.714636260455537,0.0
386,335383,7077007,0,0.0,426,0,795415,1016508,9.73935643745094,0.0
387,431546,4475641,0,0.0,440,0,359165,455737,18.020012899914782,0.0
388,549580,4139746,0,0.0,474,0,1457053,1775312,12.49713137324183,0.0
389,679827,8245035,0,0.0,497,0,633301,797337,8.008936456071668,0.0
390,28374,8796471,0,0.0,244,0,1087232,1371403,15.090138374230447,0.0
391,937695,4536393,0,0.0,437,0,2462239,3040495,11.979335952885954,0.0
392,953259,3675613,0,0.0,327,0,1616419,2087510,10.94569450500946,0.0
393,160005,4314681,0,1.9537622928619385,312,2,729624,896790,12.853517267101346,79.21876443702169
394,715828,2908004,0,0.0,232,0,544938,666822,5.449217181326553,0.0
395,672972,5068685,0,0.0,565,0,568490,703808,8.117535319834257,0.0
396,672499,5357619,0,0.0,323,0,1075000,1490139,7.367452047289056,0.0
397,436324,7103718,0,0.0,299,0,124372,156945,13.093236438265198,0.0
398,652727,931118,0,0.0,320,0,1196519,1530475,11.480107629518717,0.0
399,1063239,3765144,0,0.0,312,0,285934,344057,18.8662233743776,0.0
400,136605,1523463,0,0.0,305,0,368972,518956,10.567986424425552,0.0
401,142467,6950461,0,0.0,239,0,587194,725004,12.613874986331775,0.0
402,157098,2567615,0,0.0,249,0,1961124,2887759,11.959732918201038,0.0
403,806392,8249933,0,0.0,213,0,960224,1362978,11.313037714673792,0.0
404,544136,1511672,0,0.0,527,0,183486,279435,16.947290878847404,0.0
405,1054369,6558062,0,0.0,447,0,916845,1138068,10.190352177102554,0.0
406,1161462,5934244,0,0.0,182,0,1694260,2254200,9.877499188397184,0.0
407,451598,1462842,0,0.0,254,0,4773163,7567199,8.8303788353416,0.0
408,188451,7017133,0,0.0,283,0,371806,698786,10.004079887405275,0.0
409,510387,6386194,0,0.0,234,0,1065832,1424330,19.99305635202677,0.0
410,670890,6130207,0,0.0,213,0,1044803,1315493,11.50990705373606,0.0
411,1040802,8267212,0,0.0,268,0,641226,770783,10.54780733188708,0.0
412,567544,2795239,0,0.0,271,0,1230091,1533532,10.948209581452119,0.0
413,179805,7313617,0,0.0,273,0,729290,939692,20.601531660021966,0.0
414,291872,7779863,0,0.0,250,0,3611219,4787959,10.773544730070018,0.0
415,1161599,7863734,0,0.0,302,0,1223516,1561793,9.117997884297342,0.0
416,665184,2644082,0,0.0,263,0,1251824,1514082,13.504737851056872,0.0
417,889400,7526720,0,0.0,330,0,1291033,1653462,14.92354652789766,0.0
418,469375,1362625,0,0.0,283,0,520164,669904,10.176481716259989,0.0
419,476498,4919516,0,0.0,312,0,412464,595684,15.53144566690973,0.0
420,784826,1956006,0,0.0,274,0,608362,744354,8.057649174223178,0.0
421,221079,3197836,0,0.0,231,0,3128505,5277216,6.5862150028818345,0.0
422,97075,3100797,0,0.0,394,0,374638,689229,21.578226336224322,0.0
423,481637,4232984,0,0.0,269,0,252080,363143,11.876754856071775,0.0
424,52031,686288,0,0.0,245,0,722306,971958,10.908487175596218,0.0
425,261265,3791726,0,1.7529206275939941,398,1,920339,1212067,13.764953442815509,46.988126311965885
426,998638,7006730,0,0.0,464,0,389680,489212,9.736272675452565,0.0
427,696578,5489617,0,3.080221652984619,505,2,921040,1184805,9.89492402591506,43.45052605357393
428,472538,1578472,0,0.0,308,0,156939,316330,25.290253283955366,0.0
429,226909,94366,0,0.0,217,0,1236054,1580752,9.031814957752697,0.0
430,1170091,3424147,0,0.0,305,0,55125,68747,10.72393499919487,0.0
431,694280,3291953,0,1.5251495838165283,291,1,697658,929934,7.8976306123258215,16.06418853556775
432,394105,8010828,0,0.0,720,0,561107,685811,8.110010426723534,0.0
433,954826,987669,0,2.6977691650390625,496,2,4715217,7256954,5.830262389217007,56.89414456479647
434,29035,2432480,0,0.0,265,0,1191002,1506767,13.157308147916487,0.0
435,674874,3741754,0,0.0,284,0,1028625,1360212,9.86364332511965,0.0
436,999573,6849984,0,0.0,221,0,334111,393678,13.200602063082,0.0
437,141394,7229139,0,0.0,270,0,18173,20480,29.71846766260254,0.0
438,399616,1162588,0,0.0,376,0,174339,269186,23.112501485848775,0.0
439,410562,5990766,0,0.0,296,0,485989,675154,22.504426263316518,0.0
440,282484,5746094,0,0.0,318,0,4444841,5693087,10.56080641195813,0.0
441,758328,7861719,0,0.0,441,0,571175,707856,5.399026326141461,0.0
442,698523,8117561,0,0.0,210,0,561417,708992,8.130750616885765,0.0
443,752609,3915121,0,0.0,191,0,567055,704862,8.126878520367878,0.0
444,664883,8740676,0,0.0,219,0,1064614,1279703,9.29184625680389,0.0
445,724821,7341987,0,0.0,156,0,596063,742963,8.062904176417169,0.0
446,641321,1690035,0,1.6411709785461426,303,1,5682847,9506526,7.6835370557700315,65.39158844314221
447,10918,3455672,0,0.0,501,0,516888,629411,11.046916817320728,0.0
448,1037466,8304643,0,0.0,364,0,613004,766416,8.313143578209873,0.0
449,120669,2113653,0,0.0,442,0,104576,123449,8.850960026275349,0.0
450,108347,5384263,0,0.0,181,0,1133284,1900976,17.55442648383372,0.0
451,898015,2820205,0,0.0,291,0,2994925,3992646,9.117306766116641,0.0
452,994028,5969059,0,0.0,317,0,337372,406308,13.216000949247624,0.0
453,34820,1427284,0,0.0,384,0,954308,1678513,14.513451226012958,0.0
454,21063,1768188,0,0.0,254,0,400320,661550,12.678095776261738,0.0
455,1164886,1734790,0,0.0,315,0,675932,865077,13.164573508941906,0.0
456,900282,8223524,0,0.0,302,0,2450551,3381439,6.836064943873725,0.0
457,1156717,719870,0,0.0,376,0,648522,806904,10.607832558799757,0.0
458,569914,4185560,0,0.0,643,0,983727,1203929,11.72713122390595,0.0
459,1176372,7294264,0,0.0,361,0,738558,943301,9.905644656944515,0.0
460,517287,7320645,0,0.0,264,0,783010,1330519,7.7385628610396475,0.0
461,962172,2815903,0,0.0,201,0,841842,1011586,6.765008751092243,0.0
462,775437,2438063,0,1.5327200889587402,265,1,1047061,1341007,9.18409397652749,24.24470006522649
463,738507,821066,0,0.0,272,0,546474,668793,8.171975887542464,0.0
464,667679,3360896,0,0.0,271,0,4896696,8510909,7.562304229501939,0.0
465,118217,7458532,0,0.0,257,0,163680,200657,12.369744983838043,0.0
466,28458,1538956,0,0.0,297,0,1273882,1616884,13.153709346052018,0.0
467,302025,8621106,0,3.2931532859802246,301,2,874733,1095868,9.386568976101637,45.74616509432846
468,214618,6819388,0,0.0,283,0,678216,854362,15.313473484978037,0.0
469,1147705,8358049,0,0.9666578769683838,234,1,2197536,2990431,10.075978201869107,19.045535901021253
470,730331,4975886,0,0.0,175,0,543341,664453,5.452344553234523,0.0
471,710990,4293458,0,0.0,237,0,1048353,1506920,9.202804726689852,0.0
472,1138408,6154213,0,0.0,483,0,3237654,4114647,16.106010884951775,0.0
473,944926,708367,0,0.0,276,0,1368509,1665676,7.369028654914026,0.0
474,1173375,2967505,0,0.0,280,0,343799,461942,11.19796478316437,0.0
475,333693,3080919,0,0.0,370,0,4746143,7457203,7.150114680380822,0.0
476,1006292,221070,0,0.0,289,0,1316274,1635080,11.500643690671748,0.0
477,154519,5467037,0,0.0,298,0,252023,340110,14.279879347489745,0.0
478,419683,4489740,0,0.0,364,0,105031,148466,25.60467200430643,0.0
479,1020276,8119342,0,0.0,310,0,3123006,4053630,7.60154951940514,0.0
480,396287,1578050,0,0.0,355,0,239874,295304,16.913477441876346,0.0
481,50950,5715156,0,0.0,172,0,140543,195318,12.579795134171498,0.0
482,289151,5386183,0,0.0,217,0,2184548,2846125,10.527758983406017,0.0
483,286527,1257102,0,0.0,287,0,2679061,3587098,11.429846373636911,0.0
484,553664,7278869,0,0.0,372,0,752089,941471,9.99413339731593,0.0
485,538079,7167955,0,0.0,363,0,439502,655903,21.329984065139787,0.0
486,234455,4621793,0,0.0,205,0,1211641,1613046,13.373616059981046,0.0
487,117405,2102505,0,0.0,247,0,137477,163976,12.965625291258124,0.0
488,940160,848209,0,0.0,227,0,1083738,1313935,10.45811289690745,0.0
489,966677,2275645,0,0.0,334,0,307292,355023,6.653803176087649,0.0
490,651884,2170294,0,1.8324544429779053,348,1,1590343,2301783,10.247866768601295,30.88416139445661
491,245699,5320122,0,1.2264671325683594,435,2,5292524,7364158,9.306951813930212,131.18292225432455
492,590007,906998,0,0.0,228,0,787431,1043656,12.808140045904903,0.0
493,1069383,1495153,0,0.0,422,0,865306,1084205,17.405660316170867,0.0
494,571200,1285748,0,0.0,311,0,1182771,1538252,11.595075182972282,0.0
495,974592,4248791,0,0.8156025409698486,366,1,3034652,4148264,12.703160491019004,12.703160491019004
496,604271,6410890,0,0.0,233,0,715658,960228,10.04580944868559,0.0
497,1058376,4719888,0,0.0,183,0,2031664,2913752,16.868236258663103,0.0
498,25787,8613636,0,0.0,208,0,21289,30494,12.105183201313952,0.0
499,780636,8631812,0,0.0,249,0,543354,664481,5.452319060947301,0.0
500,424054,1901575,0,0.0,382,0,428237,632123,17.795400595878125,0.0
501,850922,781435,0,0.0,538,0,633655,817916,5.2876343077766865,0.0
502,64428,3118795,0,0.0,237,0,2625130,3428949,6.148633481562978,0.0
503,243273,4545353,0,0.0,323,0,4482530,7177539,5.920999134248247,0.0
504,543264,7184169,0,0.0,320,0,90527,153777,9.144047673881254,0.0
505,899188,4528287,0,0.0,322,0,1344583,1643131,13.035706703817329,0.0
506,1174321,6215202,0,0.0,269,0,120355,151368,13.095987781159991,0.0
507,423450,2136175,0,0.0,370,0,189654,293556,16.74730976336365,0.0
508,94955,7958316,0,2.313377618789673,310,1,137093,201182,18.049811814943272,18.049811814943272
509,329045,4332472,0,0.0,215,0,1122052,1589454,11.39193630995263,0.0
510,75252,8841369,0,0.0,297,0,1770665,2422970,7.310253306027455,0.0
511,694673,8290175,0,0.0,226,0,545592,667932,5.447938937619436,0.0
512,81790,8386904,0,0.0,498,0,300508,435079,15.108071601114066,0.0
513,1054182,8287996,0,0.0,329,0,484024,587507,8.557890975394335,0.0
514,509669,3780531,0,0.0,312,0,54053,69515,10.74369510152139,0.0
515,323121,331638,0,0.0,360,0,1014761,1299345,13.339297518255151,0.0
516,180102,6921958,0,0.0,373,0,209722,250426,17.461168912277536,0.0
517,278125,5244638,0,0.0,687,0,2347871,3261836,14.94965470261604,0.0
518,942782,1400488,0,0.0,405,0,949395,1136044,8.66197005611011,0.0
519,209225,5795160,0,0.0,332,0,660054,838151,7.767290808112811,0.0
520,495230,3476390,0,0.0,292,0,782778,1330202,16.90164217887911,0.0
521,1140311,5462472,0,0.0,325,0,1945339,2500638,13.05180592305221,0.0
522,1048653,1430687,0,0.0,414,0,702391,862042,15.438732401954883,0.0
523,918815,2270425,0,0.0,169,0,725366,893491,12.933453124491491,0.0
524,573491,7644568,0,0.0,352,0,1200142,1561109,11.130973395591298,0.0
525,715818,7956928,0,0.0,319,0,556857,685435,8.149262153820308,0.0
526,882618,6342469,0,0.0,447,0,1071432,1305926,11.186962895003589,0.0
527,247425,4658326,0,0.8306221961975098,296,1,3362047,5645468,8.699855089329294,31.84663618200714
528,973870,3347460,0,1.0759060382843018,368,2,2640848,3377419,11.820756850423233,23.641513700846467
529,416456,7952021,0,0.0,256,0,334600,446099,18.502966623136356,0.0
530,898065,5845133,0,0.0,297,0,1157734,1544096,8.472228058806925,0.0
531,674439,4813783,0,0.0,232,0,722575,915220,7.85744059804186,0.0
532,1009301,59456,0,0.0,316,0,1517540,1976594,16.341498252067396,0.0
533,978993,6811871,0,0.0,539,0,305630,352660,6.659421102153951,0.0
534,85969,7835702,0,0.0,351,0,16122,21228,28.561908291029248,0.0
535,552495,5555922,0,0.0,541,0,5054771,7972523,7.382138095774923,0.0
536,136005,3134293,0,0.0,234,0,293610,384679,10.75621572027095,0.0
537,429093,7716344,0,0.0,397,0,121921,201259,13.293474635276397,0.0
538,869089,1802124,0,0.0,439,0,882940,1128583,12.090879309580474,0.0
539,220594,67251,0,1.8848631381988525,320,2,1529370,1950725,9.774711126584638,64.03039764113808
540,385774,2023278,0,0.0,244,0,2183603,3055666,7.276305885720219,0.0
541,288961,1171104,0,0.0,234,0,3003441,3934180,8.656913307036568,0.0
542,587815,1088007,0,1.3756613731384277,428,1,960944,1251852,12.551441125490863,39.31906052954626
543,1171417,2353899,0,0.0,284,0,212566,410670,16.40257121518904,0.0
544,563758,5429364,0,0.0,306,0,587845,716257,5.36824109042645,0.0
545,620169,5844917,0,0.0,210,0,961460,1363116,14.850089815404825,0.0
546,875413,3258173,0,0.0,289,0,1181192,1477247,6.504266544877209,0.0
547,269364,7303933,0,0.0,579,0,1018327,1318201,11.171684370543314,0.0
548,1167822,2445453,0,0.0,232,0,240485,355776,16.435133340642214,0.0
549,254354,5029583,0,0.0,243,0,2386519,3012511,12.219661228957987,0.0
550,626844,8248552,0,1.0866918563842773,283,2,3941398,6275032,6.540198645670524,60.54496314304152
551,692093,3392450,0,0.0,223,0,971464,1224285,14.344470738151534,0.0
552,1146365,1058732,0,0.0,551,0,664652,837546,7.752295864075068,0.0
553,471535,4030038,0,0.0,265,0,1415369,1887938,23.658615664365843,0.0
554,945988,2575678,0,0.0,352,0,1208908,1499806,9.757817161256398,0.0
555,579569,7066536,0,0.0,267,0,780438,1011376,10.09600870266959,0.0
556,1016573,5219081,0,0.0,490,0,1350685,1892258,9.810342238918139,0.0
557,795748,3622900,0,4.667781829833984,321,2,551816,675558,5.435845232544218,10.871690465088436
558,924421,3359749,0,3.020461082458496,272,2,2258495,2784818,17.64610577951088,176.6634128685851
559,976958,2923964,0,0.0,182,0,321080,375054,9.93395591396912,0.0
560,508055,6811913,0,0.0,271,0,443928,718305,14.051344769801164,0.0
561,385409,8279566,0,0.947559118270874,248,1,2525281,3490386,7.047914412700957,22.048228640241007
562,250939,1244067,0,1.867617130279541,392,1,3006188,4850117,12.195135148159755,50.150438227383525
563,851477,3224028,0,0.0,291,0,682040,872156,10.588363726334087,0.0
564,343574,5093587,0,0.0,190,0,731530,932584,10.009426146825433,0.0
565,930804,4681752,0,0.0,284,0,562970,691948,8.104247897935336,0.0
566,846680,7064913,0,0.0,331,0,544125,665611,8.176621637793406,0.0
567,506224,1045479,0,0.0,213,0,387905,521915,6.965648416265616,0.0
568,515540,1406756,0,3.3659563064575195,306,2,949277,1188062,9.709983562801135,48.47600819073767
569,1007731,3275437,0,0.0,313,0,3225220,4119071,8.094440207276655,0.0
570,233775,7026588,0,0.0,278,0,1302263,1657963,13.478534012073904,0.0
571,1030316,6071431,0,0.0,224,0,483774,586808,11.416913289725827,0.0
572,170014,5393237,0,0.0,311,0,1647285,2126217,13.377019225785208,0.0
573,549303,6179532,0,3.997385025024414,359,4,3477156,5680961,8.796376021035714,107.7400623835816
574,1008971,7908169,0,2.868471622467041,394,2,3271415,4147889,21.366846680900892,200.83480147610155
575,311300,2513962,0,1.8498687744140625,362,1,1856036,2700940,14.631557733957234,66.10923279010336
576,260719,1673261,0,0.0,340,0,1151522,1472876,12.850287657030869,0.0
577,778685,1957436,0,0.0,294,0,557058,681859,8.147784198927074,0.0
578,40940,2979968,0,0.0,291,0,644248,1051115,16.800706755381285,0.0
579,82241,1274437,0,0.0,289,0,728943,1081739,16.807194669386497,0.0
580,476800,3204978,0,1.214165210723877,566,1,1002401,1248235,12.599890986483675,31.368250218612207
581,1036619,1000088,0,0.0,368,0,479652,581386,5.716990624643331,0.0
582,698161,1101915,0,0.0,259,0,928121,1148908,10.144580520880286,0.0
583,993983,7924275,0,1.8579957485198975,242,1,307050,354700,9.983631982283983,19.972099593359758
584,101914,4181921,0,0.0,437,0,912627,1602692,14.241215250886148,0.0
585,1174089,6511545,0,2.559558153152466,294,2,677720,972498,13.921189497125937,81.26849694466507
586,143090,6797304,0,0.0,219,0,1590080,2261718,16.770832421935186,0.0
587,1163987,7229191,0,0.0,317,0,769638,1023266,7.521482312032118,0.0
588,366872,4905560,0,0.0,481,0,678202,884607,15.564120565200433,0.0
589,102842,3491123,0,0.0,400,0,425210,733386,9.814493795619804,0.0
590,1151199,7056811,0,0.0,201,0,1352949,1671398,10.008367792792814,0.0
591,649043,8601613,0,2.838587522506714,514,2,1345328,1723783,13.445137599770796,63.31049189164635
592,653262,8084046,0,0.0,268,0,1555590,1948168,13.012486037928815,0.0
593,9470,4763370,0,0.0,264,0,252263,393937,14.658685880072579,0.0
594,404820,3394746,0,0.0,350,0,391898,489963,15.437124953907905,0.0
595,637461,6139174,0,1.6649041175842285,322,1,1258487,1618230,10.933019340621097,20.069996010015643
596,333446,6300693,0,0.0,576,0,4642907,7308276,7.164076557790325,0.0
597,891537,2620148,0,0.0,224,0,1107272,1375962,13.865909573463293,0.0
598,321761,5090987,0,0.0,275,0,960725,1221567,11.40175430773651,0.0
599,193222,3384204,0,0.0,181,0,379359,694662,19.534591754198313,0.0
600,1009934,5811299,0,0.0,646,0,1490470,1815721,10.954683839274072,0.0
601,787629,3960791,0,2.4946999549865723,201,1,760303,1008517,12.650097781257363,36.027541626363266
602,28444,4663947,0,0.0,508,0,1435538,1822430,14.333727130511754,0.0
603,603116,1135899,0,0.0,307,0,705708,945176,7.616089564756896,0.0
604,525156,2166113,0,0.0,251,0,134123,167863,13.18847351081611,0.0
605,123566,5126758,0,0.0,588,0,104669,123586,8.850060476194631,0.0
606,1038689,5795952,0,0.0,259,0,515333,626876,11.357104230021083,0.0
607,818263,262241,0,0.0,250,0,1439825,1790686,11.60033471762682,0.0
608,603582,1081834,0,0.0,486,0,722203,969398,10.035869043847947,0.0
609,968165,3207049,0,0.0,416,0,4053660,6606058,5.659509587770785,0.0
610,663142,4151191,0,0.0,243,0,627716,801504,7.869993999712946,0.0
611,637997,8797004,0,0.0,391,0,1202086,1538304,9.167203554940006,0.0
612,201070,8314916,0,0.0,294,0,108824,129207,12.022977418441004,0.0
613,732081,8307329,0,0.0,279,0,2105810,2880186,6.6152241862765235,0.0
614,711372,6735936,0,0.0,242,0,552928,678371,8.158416009923801,0.0
615,522249,6142684,0,0.0,178,0,454355,849670,19.923724926710335,0.0
616,855861,8715237,0,0.0,128,0,545151,667234,5.448800715287419,0.0
617,612265,2264395,0,0.0,240,0,708489,949421,7.611814720753777,0.0
618,783406,6072122,0,0.0,223,0,543265,664353,5.4524935964751595,0.0
619,52671,145395,0,0.0,286,0,395930,568910,13.73254528539707,0.0
620,926507,5832586,0,0.0,484,0,1918626,2527900,14.052395397389075,0.0
621,547868,7946143,0,2.4232938289642334,272,2,806635,1363714,11.971935884311305,43.29031584847132
622,51098,7983162,0,0.0,354,0,133046,183402,12.626337691934115,0.0
623,24539,8654652,0,0.0,360,0,63806,87678,17.23271651881766,0.0
624,780941,232029,0,0.0,610,0,814371,1057426,12.813961370921062,0.0
625,470524,5402449,0,0.0,307,0,918038,1109039,13.26684152813322,0.0
626,1185320,4906213,0,0.0,311,0,1525103,2035181,32.06461049155195,0.0
627,944528,1222170,0,1.239563226699829,306,1,1373838,1669489,7.365566161581768,19.26049711040837
628,288846,2418971,0,0.0,360,0,3008690,3949084,9.99296164358853,0.0
629,216020,6965427,0,1.5286335945129395,268,1,2096953,3186053,15.220043781449602,94.32770625881848
